FACILITY_ID,LOOP_ID,EQUIPMENT_ID,CML_ID,INSPECTION_ID,STRATEGY_ID,DAMAGE_MECHANISM_ID,INSPECTION_STATUS,ACTION_STATUS,INSPECTION_DATE,INSPECTION_REPORT_NUMBER,CML_TYPE,SCOPE_COMMENTS,PRELIMINARY_RECOMMENDATIONS,INSPECTION_SCOPE,WORK_ORDER,INSPECTOR_NAME,INPECTION_COMPANY,PHOTO,INSPECTION_COMMENTS,EXACT_MATCH,CLOSEST_MATCH,ERROR_CODE,COLOUR_CODE,RESPONSIBLE_SYSTEM,NOMINAL_WALL_THICKNESS_MM,MANUAL_MIN_RWT,MIN_REMAINING_WALL_THICKNESS_MM,WALL_LOSS_MM,SERVICE_YEARS,CORROSION_RATE_SHORT_TERM_MM_YR,CORROSION_RATE_LONG_TERM_MM_YR,OPERATING_TEMPERATURE,COATING_CONDITION,INSULATION_CONDITION,INSULATION_TYPE,HEAT_TRACING,EXTERNAL_ENVIRONMENT,CUI_VALUE,PSV_ASSOC_EQUIP_HAZ_D_OR_E,PSV_CAN_OVER_PRESSURE,PSV_DESIGN_CASE,PSV_EQUIP_FAIL_REPORT_INCIDENT,PSV_COF,PSV_FAIL_TO_DANGER,PSV_NEW_APP_TYPE_SERVICE,PSV_FAIL_NOT_TO_DANGER,PSV_FAIL_LAST_THREE,PSV_POF,PSV_MAY_FAIL_IF_INTERVAL_INCREASED,PSV_INTVL_CHANGE_ALLOW,APPLIED_PSV_INSPECTION_INTERVAL,APPLIED_PSV_INSPECTION_INTERVAL_COMMENTS,GRID_MIN_RWT,AVERAGE_WT,COUNT_10_PERCENT_LOSS,COUNT_20_PERCENT_LOSS,COUNT_30_PERCENT_LOSS,COUNT_40_PERCENT_LOSS,COUNT_50_PERCENT_LOSS,COUNT_60_PERCENT_LOSS,COUNT_70_PERCENT_LOSS,COUNT_80_PERCENT_LOSS,COUNT_90_PERCENT_LOSS,COUNT_100_PERCENT_LOSS
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,10,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2379,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.95,6.8,-0.4,-4.05753,0.0985821,0.0985821,,,,,,,,,,,,,,,,,,,,,,6.8,6.95,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,11,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2380,,,,13001,"255,255,255,1",Topsides - Piping,6.4,7.7,7.7,-1.3,-4.05753,0.320392,0.320392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,12,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2381,,,,13001,"255,255,255,1",Topsides - Piping,6.4,7.9,7.9,-1.5,-4.05753,0.369683,0.369683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,13,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2382,,,,13001,"255,255,255,1",Topsides - Piping,6.4,8,8,-1.6,-4.05753,0.394328,0.394328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,14,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2383,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.55,6.4,0,-4.05753,0,0,,,,,,,,,,,,,,,,,,,,,,6.4,6.55,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,15,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2384,,,,13001,"255,255,255,1",Topsides - Piping,6.4,7.65,7.5,-1.1,-4.05753,0.271101,0.271101,,,,,,,,,,,,,,,,,,,,,,7.5,7.65,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,16,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2385,,,,13001,"255,255,255,1",Topsides - Piping,6.4,7.1,7,-0.6,-4.05753,0.147873,0.147873,,,,,,,,,,,,,,,,,,,,,,7,7.1,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,17,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2386,,,,13001,"255,255,255,1",Topsides - Piping,6.4,7.1,7.1,-0.7,-4.05753,0.172519,0.172519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,18,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2387,,,,13001,"255,255,255,1",Topsides - Piping,6.4,7.2,7.2,-0.8,-4.05753,0.197164,0.197164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,19,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2388,,,,13001,"255,255,255,1",Topsides - Piping,6.4,7.1,7.1,-0.7,-4.05753,0.172519,0.172519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,2,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2371,,,,13001,"255,255,255,1",Topsides - Piping,6.4,7.775,7.6,-1.2,-4.05753,0.295746,0.295746,,,,,,,,,,,,,,,,,,,,,,7.6,7.775,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,20,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2389,,,,13001,"255,255,255,1",Topsides - Piping,6.4,7.15,7.1,-0.7,-4.05753,0.172519,0.172519,,,,,,,,,,,,,,,,,,,,,,7.1,7.15,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,21,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Piping Thickness,,,,,,,2390,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.6,6.5,-0.0999999,-4.05753,0.0246455,0.0246455,,,,,,,,,,,,,,,,,,,,,,6.5,6.6,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,22,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Piping Thickness,,,,,,,2391,,,,13001,"255,255,255,1",Topsides - Piping,6.4,9.75,9.6,-3.2,-4.05753,0.788656,0.788656,,,,,,,,,,,,,,,,,,,,,,9.6,9.75,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,23,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2392,,,,13001,"255,255,255,1",Topsides - Piping,6.4,9.9,9.9,-3.5,-4.05753,0.862593,0.862593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,24,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2393,,,,13001,"255,255,255,1",Topsides - Piping,6.4,9.7,9.7,-3.3,-4.05753,0.813302,0.813302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,25,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2394,,,,13001,"255,255,255,1",Topsides - Piping,6.4,9.6,9.6,-3.2,-4.05753,0.788656,0.788656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,26,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2395,,,,13001,"255,255,255,1",Topsides - Piping,6.4,9.675,9.5,-3.1,-4.05753,0.764011,0.764011,,,,,,,,,,,,,,,,,,,,,,9.5,9.675,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,27,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Piping Thickness,,,,,,,2396,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.55,6.4,0,-4.05753,0,0,,,,,,,,,,,,,,,,,,,,,,6.4,6.55,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,28,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2397,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.925,6.8,-0.4,-4.05753,0.0985821,0.0985821,,,,,,,,,,,,,,,,,,,,,,6.8,6.925,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,29,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2398,,,,13001,"255,255,255,1",Topsides - Piping,6.4,7.1,7.1,-0.7,-4.05753,0.172519,0.172519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,3,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2372,,,,13001,"255,255,255,1",Topsides - Piping,6.4,7.8,7.8,-1.4,-4.05753,0.345037,0.345037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,30,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2399,,,,13001,"255,255,255,1",Topsides - Piping,6.4,7,7,-0.6,-4.05753,0.147873,0.147873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,31,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2400,,,,13001,"255,255,255,1",Topsides - Piping,6.4,7.2,7.2,-0.8,-4.05753,0.197164,0.197164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,32,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2401,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.825,6.6,-0.2,-4.05753,0.049291,0.049291,,,,,,,,,,,,,,,,,,,,,,6.6,6.825,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,33,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Piping Thickness,,,,,,,2402,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.5,6.4,0,-4.05753,0,0,,,,,,,,,,,,,,,,,,,,,,6.4,6.5,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,34,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Piping Thickness,,,,,,,2403,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.45,6.3,0.0999999,-4.0274,-0.0248299,-0.0248299,,,,,,,,,,,,,,,,,,,,,,6.3,6.45,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,35,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2404,Above Spec,,,13001,"255,255,255,1",Topsides - Piping,6.4,10.3,10,-3.6,-4.0274,0.893878,0.893878,,,,,,,,,,,,,,,,,,,,,,10,10.3,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,36,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2405,Above Spec,,,13001,"255,255,255,1",Topsides - Piping,6.4,10.5,10.5,-4.1,-4.0274,1.01803,1.01803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,37,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2406,Above Spec,,,13001,"255,255,255,1",Topsides - Piping,6.4,10.3,10.3,-3.9,-4.0274,0.968367,0.968367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,38,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2407,Above Spec,,,13001,"255,255,255,1",Topsides - Piping,6.4,10.5,10.5,-4.1,-4.0274,1.01803,1.01803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,39,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2408,Above Spec,,,13001,"255,255,255,1",Topsides - Piping,6.4,10.325,9.7,-3.3,-4.0274,0.819388,0.819388,,,,,,,,,,,,,,,,,,,,,,9.7,10.325,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,4,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2373,,,,13001,"255,255,255,1",Topsides - Piping,6.4,8,8,-1.6,-4.05753,0.394328,0.394328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,40,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Piping Thickness,,,,,,,2409,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.35,6.2,0.2,-4.0274,-0.0496599,-0.0496599,,,,,,,,,,,,,,,,,,,,,,6.2,6.35,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,41,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Piping Thickness,,,,,,,2410,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.3,6.2,0.2,-4.0274,-0.0496599,-0.0496599,,,,,,,,,,,,,,,,,,,,,,6.2,6.3,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,42,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2411,Above Spec,,,13001,"255,255,255,1",Topsides - Piping,6.4,10.425,10.1,-3.7,-4.0274,0.918708,0.918708,,,,,,,,,,,,,,,,,,,,,,10.1,10.425,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,43,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2412,Above Spec,,,13001,"255,255,255,1",Topsides - Piping,6.4,10,10,-3.6,-4.0274,0.893878,0.893878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,44,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2413,Above Spec,,,13001,"255,255,255,1",Topsides - Piping,6.4,10.1,10.1,-3.7,-4.0274,0.918708,0.918708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,45,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2414,Above Spec,,,13001,"255,255,255,1",Topsides - Piping,6.4,10.1,10.1,-3.7,-4.0274,0.918708,0.918708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,46,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2415,Above Spec,,,13001,"255,255,255,1",Topsides - Piping,6.4,10.425,10.4,-4,-4.0274,0.993197,0.993197,,,,,,,,,,,,,,,,,,,,,,10.4,10.425,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,47,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Piping Thickness,,,,,,,2416,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.5,6.2,0.2,-4.0274,-0.0496599,-0.0496599,,,,,,,,,,,,,,,,,,,,,,6.2,6.5,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,48,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Piping Thickness,,,,,,,2417,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.325,6.1,0.3,-4.0274,-0.0744898,-0.0744898,,,,,,,,,,,,,,,,,,,,,,6.1,6.325,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,49,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2418,Above Spec,,,13001,"255,255,255,1",Topsides - Piping,6.4,9.925,9.4,-3,-4.0274,0.744898,0.744898,,,,,,,,,,,,,,,,,,,,,,9.4,9.925,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,5,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2374,,,,13001,"255,255,255,1",Topsides - Piping,6.4,7.7,7.7,-1.3,-4.05753,0.320392,0.320392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,50,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2419,Above Spec,,,13001,"255,255,255,1",Topsides - Piping,6.4,9.6,9.6,-3.2,-4.0274,0.794558,0.794558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,51,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2420,Above Spec,,,13001,"255,255,255,1",Topsides - Piping,6.4,9.6,9.6,-3.2,-4.0274,0.794558,0.794558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,52,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2421,Above Spec,,,13001,"255,255,255,1",Topsides - Piping,6.4,9.5,9.5,-3.1,-4.0274,0.769728,0.769728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,53,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2422,Above Spec,,,13001,"255,255,255,1",Topsides - Piping,6.4,9.775,9.6,-3.2,-4.0274,0.794558,0.794558,,,,,,,,,,,,,,,,,,,,,,9.6,9.775,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,54,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Piping Thickness,,,,,,,2423,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.475,6.4,0,-4.0274,0,0,,,,,,,,,,,,,,,,,,,,,,6.4,6.475,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,6,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2375,,,,13001,"255,255,255,1",Topsides - Piping,6.4,8.2,8.1,-1.7,-4.05753,0.418974,0.418974,,,,,,,,,,,,,,,,,,,,,,8.1,8.2,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,7,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Piping Thickness,,,,,,,2376,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.475,6.4,0,-4.05753,0,0,,,,,,,,,,,,,,,,,,,,,,6.4,6.475,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,8,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Piping Thickness,,,,,,,2377,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.85,6.6,-0.2,-4.05753,0.049291,0.049291,,,,,,,,,,,,,,,,,,,,,,6.6,6.85,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44006-01X01,9,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2378,,,,13001,"255,255,255,1",Topsides - Piping,6.4,7.75,7.6,-1.2,-4.05753,0.295746,0.295746,,,,,,,,,,,,,,,,,,,,,,7.6,7.75,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44007-01X01,1,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Piping Thickness,,,,,,,2424,,,,13001,"255,255,255,1",Topsides - Piping,6.4,8.525,8.3,-1.9,-4.05753,0.468265,0.468265,,,,,,,,,,,,,,,,,,,,,,8.3,8.525,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44007-01X01,10,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2433,,,,13001,"255,255,255,1",Topsides - Piping,6.4,8,8,-1.6,-4.05753,0.394328,0.394328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44007-01X01,11,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2434,,,,13001,"255,255,255,1",Topsides - Piping,6.4,7.9,7.9,-1.5,-4.05753,0.369683,0.369683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44007-01X01,12,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2435,,,,13001,"255,255,255,1",Topsides - Piping,6.4,7.8,7.8,-1.4,-4.05753,0.345037,0.345037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44007-01X01,13,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2436,,,,13001,"255,255,255,1",Topsides - Piping,6.4,8.1,8,-1.6,-4.05753,0.394328,0.394328,,,,,,,,,,,,,,,,,,,,,,8,8.1,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44007-01X01,14,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Piping Thickness,,,,,,,2437,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.575,6.4,0,-4.05753,0,0,,,,,,,,,,,,,,,,,,,,,,6.4,6.575,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44007-01X01,15,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Piping Thickness,,,,,,,2438,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.55,6.4,0,-4.05753,0,0,,,,,,,,,,,,,,,,,,,,,,6.4,6.55,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44007-01X01,16,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2439,,,,13001,"255,255,255,1",Topsides - Piping,6.4,8.35,8,-1.6,-4.05753,0.394328,0.394328,,,,,,,,,,,,,,,,,,,,,,8,8.35,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44007-01X01,17,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2440,,,,13001,"255,255,255,1",Topsides - Piping,6.4,8,8,-1.6,-4.05753,0.394328,0.394328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44007-01X01,18,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2441,,,,13001,"255,255,255,1",Topsides - Piping,6.4,8.1,8.1,-1.7,-4.05753,0.418974,0.418974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44007-01X01,19,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2442,,,,13001,"255,255,255,1",Topsides - Piping,6.4,8,8,-1.6,-4.05753,0.394328,0.394328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44007-01X01,2,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2425,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.9,6.8,-0.4,-4.05753,0.0985821,0.0985821,,,,,,,,,,,,,,,,,,,,,,6.8,6.9,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44007-01X01,20,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2443,,,,13001,"255,255,255,1",Topsides - Piping,6.4,8.675,8.6,-2.2,-4.05753,0.542201,0.542201,,,,,,,,,,,,,,,,,,,,,,8.6,8.675,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44007-01X01,21,1,Internal,Internal Wall Loss,A,,12/12/2008,2009 BL.xls,Piping Thickness,,,,,,,2444,,,,13001,"255,255,255,1",Topsides - Piping,6.4,6.7,6.6,-0.2,-4.05753,0.049291,0.049291,,,,,,,,,,,,,,,,,,,,,,6.6,6.7,0,0,0,0,0,0,0,0,0,0
Montara FPSO,FPSO-CL-TS-PW-03,250-PW-44007-01X01,22,1,Internal,Internal Wall Loss,A,,23/12/2008,2009 BL.xls,Elbow Thickness,,,,,,,2445,Above Spec,,,13001,"255,255,255,1",Topsides - Piping,6.4,10.325,9.7,-3.3,-4.0274,0.819388,0.819388,,,,,,,,,,,,,,,,,,,,,,9.7,10.325,0,0,0,0,0,0,0,0,0,0
